dblp_id,dblp,phd_year,CareerAge,CareerAge_next,pubs_adj,pubs_adj_next,raw_delta
Levkowitz:Haim__1988,Levkowitz:Haim,1988,4,5,4.823918902036079,0.0,-4.823918902036079
Levkowitz:Haim__1988,Levkowitz:Haim,1988,5,6,0.0,2.209297097449406,2.209297097449406
Levkowitz:Haim__1988,Levkowitz:Haim,1988,6,7,2.209297097449406,2.117645581083474,-0.09165151636593238
Levkowitz:Haim__1988,Levkowitz:Haim,1988,7,8,2.117645581083474,0.0,-2.117645581083474
Levkowitz:Haim__1988,Levkowitz:Haim,1988,8,9,0.0,1.9510284956776276,1.9510284956776276
Levkowitz:Haim__1988,Levkowitz:Haim,1988,9,10,1.9510284956776276,0.0,-1.9510284956776276
Levkowitz:Haim__1988,Levkowitz:Haim,1988,10,11,0.0,0.0,0.0
Levkowitz:Haim__1988,Levkowitz:Haim,1988,11,12,0.0,0.0,0.0
Levkowitz:Haim__1988,Levkowitz:Haim,1988,12,13,0.0,1.6728094678460528,1.6728094678460528
Levkowitz:Haim__1988,Levkowitz:Haim,1988,13,14,1.6728094678460528,1.6127345025966606,-0.060074965249392154
Levkowitz:Haim__1988,Levkowitz:Haim,1988,14,15,1.6127345025966606,1.5558980742087662,-0.05683642838789438
Levkowitz:Haim__1988,Levkowitz:Haim,1988,15,16,1.5558980742087662,3.0041352414731692,1.448237167264403
Levkowitz:Haim__1988,Levkowitz:Haim,1988,16,17,3.0041352414731692,2.9020627996514237,-0.10207244182174557
Levkowitz:Haim__1988,Levkowitz:Haim,1988,17,18,2.9020627996514237,1.4025962619724166,-1.499466537679007
Levkowitz:Haim__1988,Levkowitz:Haim,1988,18,19,1.4025962619724166,1.35658569996413,-0.04601056200828668
Levkowitz:Haim__1988,Levkowitz:Haim,1988,19,20,1.35658569996413,0.0,-1.35658569996413
Levoy:Marc__1989,Levoy:Marc,1989,0,1,11.098094001649322,0.0,-11.098094001649322
Levoy:Marc__1989,Levoy:Marc,1989,1,2,0.0,2.524241630437853,2.524241630437853
Levoy:Marc__1989,Levoy:Marc,1989,2,3,2.524241630437853,2.4119594510180393,-0.11228217941981367
Levoy:Marc__1989,Levoy:Marc,1989,3,4,2.4119594510180393,9.228809410598725,6.8168499595806855
Levoy:Marc__1989,Levoy:Marc,1989,4,5,9.228809410598725,8.837188389797625,-0.3916210208011002
Levoy:Marc__1989,Levoy:Marc,1989,5,6,8.837188389797625,6.352936743250421,-2.4842516465472038
Levoy:Marc__1989,Levoy:Marc,1989,6,7,6.352936743250421,2.0317148221611325,-4.321221921089288
Levoy:Marc__1989,Levoy:Marc,1989,7,8,2.0317148221611325,0.0,-2.0317148221611325
Levoy:Marc__1989,Levoy:Marc,1989,8,9,0.0,1.8751597410316532,1.8751597410316532
Levoy:Marc__1989,Levoy:Marc,1989,9,10,1.8751597410316532,5.411175082295543,3.53601534126389
Levoy:Marc__1989,Levoy:Marc,1989,10,11,5.411175082295543,6.945515602681373,1.5343405203858298
Levoy:Marc__1989,Levoy:Marc,1989,11,12,6.945515602681373,6.691237871384211,-0.2542777312971616
Levoy:Marc__1989,Levoy:Marc,1989,12,13,6.691237871384211,3.2254690051933212,-3.46576886619089
Levoy:Marc__1989,Levoy:Marc,1989,13,14,3.2254690051933212,10.891286519461364,7.665817514268042
Levoy:Marc__1989,Levoy:Marc,1989,14,15,10.891286519461364,7.510338103682923,-3.380948415778441
Levoy:Marc__1989,Levoy:Marc,1989,15,16,7.510338103682923,7.255156999128559,-0.2551811045543637
Levoy:Marc__1989,Levoy:Marc,1989,16,17,7.255156999128559,2.805192523944833,-4.449964475183726
Levoy:Marc__1989,Levoy:Marc,1989,17,18,2.805192523944833,1.35658569996413,-1.4486068239807033
Levoy:Marc__1989,Levoy:Marc,1989,18,19,1.35658569996413,1.312838135644996,-0.04374756431913385
Levoy:Marc__1989,Levoy:Marc,1989,19,20,1.312838135644996,2.5424108224934465,1.2295726868484504
Levy:Yair__2003,Levy:Yair,2003,0,1,0.0,1.5558980742087662,1.5558980742087662
Levy:Yair__2003,Levy:Yair,2003,1,2,1.5558980742087662,3.0041352414731692,1.448237167264403
Levy:Yair__2003,Levy:Yair,2003,2,3,3.0041352414731692,4.353094199477136,1.3489589580039665
Levy:Yair__2003,Levy:Yair,2003,3,4,4.353094199477136,1.4025962619724166,-2.950497937504719
Levy:Yair__2003,Levy:Yair,2003,4,5,1.4025962619724166,2.7131713999282603,1.3105751379558437
Levy:Yair__2003,Levy:Yair,2003,5,6,2.7131713999282603,2.625676271289992,-0.08749512863826814
Levy:Yair__2003,Levy:Yair,2003,6,7,2.625676271289992,1.2712054112467233,-1.3544708600432689
Levy:Yair__2003,Levy:Yair,2003,7,8,1.2712054112467233,0.0,-1.2712054112467233
Levy:Yair__2003,Levy:Yair,2003,8,9,0.0,3.581253346452926,3.581253346452926
Levy:Yair__2003,Levy:Yair,2003,9,10,3.581253346452926,3.4730672721883904,-0.10818607426453575
Levy:Yair__2003,Levy:Yair,2003,10,11,3.4730672721883904,0.0,-3.4730672721883904
Levy:Yair__2003,Levy:Yair,2003,11,12,0.0,0.0,0.0
Levy:Yair__2003,Levy:Yair,2003,12,13,0.0,2.117818278403299,2.117818278403299
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,0,1,1.8751597410316532,5.411175082295543,3.53601534126389
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,1,2,5.411175082295543,0.0,-5.411175082295543
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,2,3,0.0,3.3456189356921056,3.3456189356921056
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,3,4,3.3456189356921056,0.0,-3.3456189356921056
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,4,5,0.0,3.1117961484175325,3.1117961484175325
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,5,6,3.1117961484175325,6.0082704829463385,2.896474334528806
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,6,7,6.0082704829463385,1.4510313998257118,-4.557239083120627
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,7,8,1.4510313998257118,1.4025962619724166,-0.04843513785329523
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,8,9,1.4025962619724166,0.0,-1.4025962619724166
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,9,10,0.0,1.312838135644996,1.312838135644996
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,10,11,1.312838135644996,0.0,-1.312838135644996
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,11,12,0.0,1.2315514575691924,1.2315514575691924
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,12,13,1.2315514575691924,0.0,-1.2315514575691924
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,13,14,0.0,0.0,0.0
Lewicki:Michael_S=__1996,Lewicki:Michael_S=,1996,14,15,0.0,1.1232590248778695,1.1232590248778695
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,0,1,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,1,2,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,2,3,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,3,4,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,4,5,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,5,6,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,6,7,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,7,8,0.0,4.04208312582216,4.04208312582216
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,8,9,4.04208312582216,0.0,-4.04208312582216
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,9,10,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,10,11,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,11,12,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,12,13,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,13,14,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,14,15,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,15,16,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,16,17,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,17,18,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,18,19,0.0,0.0,0.0
Lewis:Daniel_W=__1975,Lewis:Daniel_W=,1975,19,20,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,0,1,11.463625938548727,20.56403924621577,9.100413307667043
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,1,2,20.56403924621577,0.0,-20.56403924621577
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,2,3,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,3,4,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,4,5,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,5,6,0.0,6.530830688885647,6.530830688885647
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,6,7,6.530830688885647,0.0,-6.530830688885647
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,7,8,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,8,9,0.0,10.458675859539866,10.458675859539866
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,9,10,10.458675859539866,4.885269831969991,-5.573406027569876
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,10,11,4.885269831969991,9.15131701054975,4.266047178579759
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,11,12,9.15131701054975,0.0,-9.15131701054975
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,12,13,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,13,14,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,14,15,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,15,16,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,16,17,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,17,18,0.0,0.0,0.0
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,18,19,0.0,2.9143644012641174,2.9143644012641174
Lewis:Forbes_D=__1970,Lewis:Forbes_D=,1970,19,20,2.9143644012641174,0.0,-2.9143644012641174
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,0,1,15.42888817528625,7.083049905784299,-8.34583826950195
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,1,2,7.083049905784299,6.530830688885647,-0.5522192168986519
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,2,3,6.530830688885647,18.13343554673525,11.602604857849602
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,3,4,18.13343554673525,16.840383006406313,-1.2930525403289366
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,4,5,16.840383006406313,5.229337929769933,-11.61104507663638
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,5,6,5.229337929769933,14.655809495909972,9.42647156614004
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,6,7,14.655809495909972,4.575658505274875,-10.080150990635097
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,7,8,4.575658505274875,21.479399700272033,16.90374119499716
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,8,9,21.479399700272033,0.0,-21.479399700272033
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,9,10,0.0,11.433109653271256,11.433109653271256
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,10,11,11.433109653271256,0.0,-11.433109653271256
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,11,12,0.0,3.40668079401508,3.40668079401508
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,12,13,3.40668079401508,0.0,-3.40668079401508
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,13,14,0.0,0.0,0.0
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,14,15,0.0,0.0,0.0
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,15,16,0.0,2.7745235004123305,2.7745235004123305
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,16,17,2.7745235004123305,0.0,-2.7745235004123305
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,17,18,0.0,0.0,0.0
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,18,19,0.0,0.0,0.0
Lewis:Harry_R=__1974,Lewis:Harry_R=,1974,19,20,0.0,0.0,0.0
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,0,1,1.8751597410316532,1.8037250274318477,-0.07143471359980547
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,1,2,1.8037250274318477,1.7363789006703432,-0.06734612676150453
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,2,3,1.7363789006703432,1.6728094678460528,-0.0635694328242904
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,3,4,1.6728094678460528,3.2254690051933212,1.5526595373472685
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,4,5,3.2254690051933212,9.335388445252596,6.109919440059274
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,5,6,9.335388445252596,7.510338103682923,-1.825050341569673
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,6,7,7.510338103682923,10.157219798779982,2.6468816950970595
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,7,8,10.157219798779982,7.012981309862083,-3.1442384889178996
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,8,9,7.012981309862083,4.06975709989239,-2.943224209969692
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,9,10,4.06975709989239,2.625676271289992,-1.4440808286023983
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,10,11,2.625676271289992,2.5424108224934465,-0.08326544879654563
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,11,12,2.5424108224934465,0.0,-2.5424108224934465
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,12,13,0.0,1.1937511154843088,1.1937511154843088
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,13,14,1.1937511154843088,1.1576890907294637,-0.0360620247548451
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,14,15,1.1576890907294637,1.1232590248778695,-0.03443006585159414
Lewis:Michael_J=__1999,Lewis:Michael_J=,1999,15,16,1.1232590248778695,1.0903626678257634,-0.03289635705210614
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,0,1,2.7131713999282603,1.312838135644996,-1.4003332642832642
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,1,2,1.312838135644996,6.356027056233616,5.04318892058862
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,2,3,6.356027056233616,1.2315514575691924,-5.124475598664423
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,3,4,1.2315514575691924,1.1937511154843088,-0.03780034208488359
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,4,5,1.1937511154843088,2.315378181458927,1.1216270659746181
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,5,6,2.315378181458927,3.3697770746336086,1.0543988931746817
Lewis:Rory_A=__2007,Lewis:Rory_A=,2007,6,7,3.3697770746336086,1.0903626678257634,-2.2794144068078452
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,0,1,4.667694222626299,3.0041352414731692,-1.6635589811531295
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,1,2,3.0041352414731692,2.9020627996514237,-0.10207244182174557
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,2,3,2.9020627996514237,9.818173833806917,6.916111034155493
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,3,4,9.818173833806917,2.7131713999282603,-7.105002433878656
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,4,5,2.7131713999282603,9.189866949514972,6.476695549586712
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,5,6,9.189866949514972,12.712054112467232,3.5221871629522603
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,6,7,12.712054112467232,13.547066033261116,0.8350119207938835
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,7,8,13.547066033261116,11.937511154843088,-1.6095548784180274
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,8,9,11.937511154843088,8.103823635106245,-3.833687519736843
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,9,10,8.103823635106245,12.355849273656563,4.252025638550318
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,10,11,12.355849273656563,5.451813339128817,-6.904035934527746
Leyton=Brown:Kevin__2003,Leyton=Brown:Kevin,2003,11,12,5.451813339128817,5.294545696008247,-0.15726764312057018
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,0,1,5.804125599302847,7.012981309862083,1.2088557105592352
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,1,2,7.012981309862083,8.13951419978478,1.1265328899226983
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,2,3,8.13951419978478,5.251352542579984,-2.8881616572047966
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,3,4,5.251352542579984,5.084821644986893,-0.16653089759309125
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,4,5,5.084821644986893,7.389308745415154,2.304487100428261
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,5,6,7.389308745415154,4.775004461937235,-2.614304283477919
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,6,7,4.775004461937235,3.4730672721883904,-1.3019371897488448
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,7,8,3.4730672721883904,1.1232590248778695,-2.349808247310521
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,8,9,1.1232590248778695,6.5421760069545805,5.418916982076711
Lhot=aacute=k:Ondrej__2006,Lhot=aacute=k:Ondrej,2006,9,10,6.5421760069545805,2.117818278403299,-4.424357728551282
Li:Chengkai__2007,Li:Chengkai,2007,0,1,1.4025962619724166,1.35658569996413,-0.04601056200828668
Li:Chengkai__2007,Li:Chengkai,2007,1,2,1.35658569996413,2.625676271289992,1.2690905713258622
Li:Chengkai__2007,Li:Chengkai,2007,2,3,2.625676271289992,5.084821644986893,2.459145373696901
Li:Chengkai__2007,Li:Chengkai,2007,3,4,5.084821644986893,6.157757287845962,1.0729356428590693
Li:Chengkai__2007,Li:Chengkai,2007,4,5,6.157757287845962,7.162506692905852,1.00474940505989
Li:Chengkai__2007,Li:Chengkai,2007,5,6,7.162506692905852,5.788445453647317,-1.374061239258535
Li:Chengkai__2007,Li:Chengkai,2007,6,7,5.788445453647317,11.232590248778695,5.444144795131378
Li:Chengkai__2007,Li:Chengkai,2007,7,8,11.232590248778695,5.451813339128817,-5.7807769096498784
Li:Chengkai__2007,Li:Chengkai,2007,8,9,5.451813339128817,2.117818278403299,-3.333995060725518
Li:Fengjun__2010,Li:Fengjun,2010,0,1,2.5424108224934465,4.9262058302767695,2.383795007783323
Li:Fengjun__2010,Li:Fengjun,2010,1,2,4.9262058302767695,3.581253346452926,-1.3449524838238434
Li:Fengjun__2010,Li:Fengjun,2010,2,3,3.581253346452926,2.315378181458927,-1.2658751649939992
Li:Fengjun__2010,Li:Fengjun,2010,3,4,2.315378181458927,4.493036099511478,2.1776579180525513
Li:Fengjun__2010,Li:Fengjun,2010,4,5,4.493036099511478,5.451813339128817,0.9587772396173389
Li:Husheng__2005,Li:Husheng,2005,0,1,1.4025962619724166,8.13951419978478,6.736917937812365
Li:Husheng__2005,Li:Husheng,2005,1,2,8.13951419978478,23.63108644160993,15.49157224182515
Li:Husheng__2005,Li:Husheng,2005,2,3,23.63108644160993,48.30580562737549,24.67471918576556
Li:Husheng__2005,Li:Husheng,2005,3,4,48.30580562737549,38.17809518464497,-10.127710442730525
Li:Husheng__2005,Li:Husheng,2005,4,5,38.17809518464497,40.587537926466496,2.409442741821529
Li:Husheng__2005,Li:Husheng,2005,5,6,40.587537926466496,23.15378181458927,-17.433756111877226
Li:Husheng__2005,Li:Husheng,2005,6,7,23.15378181458927,12.355849273656563,-10.797932540932706
Li:Husheng__2005,Li:Husheng,2005,7,8,12.355849273656563,9.81326401043187,-2.5425852632246926
Li:Husheng__2005,Li:Husheng,2005,8,9,9.81326401043187,5.294545696008247,-4.518718314423624
Li:Jingke__1991,Li:Jingke,1991,0,1,5.2896183066574505,0.0,-5.2896183066574505
Li:Jingke__1991,Li:Jingke,1991,1,2,0.0,0.0,0.0
Li:Jingke__1991,Li:Jingke,1991,2,3,0.0,0.0,0.0
Li:Jingke__1991,Li:Jingke,1991,3,4,0.0,0.0,0.0
Li:Jingke__1991,Li:Jingke,1991,4,5,0.0,2.117645581083474,2.117645581083474
Li:Jinyang__2006,Li:Jinyang,2006,0,1,4.353094199477136,0.0,-4.353094199477136
Li:Jinyang__2006,Li:Jinyang,2006,1,2,0.0,4.06975709989239,4.06975709989239
Li:Jinyang__2006,Li:Jinyang,2006,2,3,4.06975709989239,6.56419067822498,2.4944335783325897
Li:Jinyang__2006,Li:Jinyang,2006,3,4,6.56419067822498,5.084821644986893,-1.479369033238087
Li:Jinyang__2006,Li:Jinyang,2006,4,5,5.084821644986893,4.9262058302767695,-0.15861581471012354
Li:Jinyang__2006,Li:Jinyang,2006,5,6,4.9262058302767695,3.581253346452926,-1.3449524838238434
Li:Jinyang__2006,Li:Jinyang,2006,6,7,3.581253346452926,5.788445453647317,2.207192107194391
Li:Jinyang__2006,Li:Jinyang,2006,7,8,5.788445453647317,3.3697770746336086,-2.4186683790137087
Li:Jinyang__2006,Li:Jinyang,2006,8,9,3.3697770746336086,6.5421760069545805,3.172398932320972
Li:Jinyang__2006,Li:Jinyang,2006,9,10,6.5421760069545805,8.471273113613195,1.929097106658615
Li:Kai__1986,Li:Kai,1986,0,1,6.81336158803016,0.0,-6.81336158803016
Li:Kai__1986,Li:Kai,1986,1,2,0.0,9.19635114452085,9.19635114452085
Li:Kai__1986,Li:Kai,1986,2,3,9.19635114452085,5.828728802528235,-3.3676223419926155
Li:Kai__1986,Li:Kai,1986,3,4,5.828728802528235,2.7745235004123305,-3.0542053021159044
Li:Kai__1986,Li:Kai,1986,4,5,2.7745235004123305,13.224045766643629,10.449522266231298
Li:Kai__1986,Li:Kai,1986,5,6,13.224045766643629,5.048483260875706,-8.175562505767923
Li:Kai__1986,Li:Kai,1986,6,7,5.048483260875706,4.823918902036079,-0.22456435883962733
Li:Kai__1986,Li:Kai,1986,7,8,4.823918902036079,23.072023526496807,18.24810462446073
Li:Kai__1986,Li:Kai,1986,8,9,23.072023526496807,11.04648548724703,-12.025538039249776
Li:Kai__1986,Li:Kai,1986,9,10,11.04648548724703,27.52939255408516,16.48290706683813
Li:Kai__1986,Li:Kai,1986,10,11,27.52939255408516,6.095144466483397,-21.434248087601762
Li:Kai__1986,Li:Kai,1986,11,12,6.095144466483397,17.55925646109865,11.464111994615251
Li:Kai__1986,Li:Kai,1986,12,13,17.55925646109865,11.25095844618992,-6.308298014908729
Li:Kai__1986,Li:Kai,1986,13,14,11.25095844618992,10.822350164591086,-0.4286082815988337
Li:Kai__1986,Li:Kai,1986,14,15,10.822350164591086,12.154652304692402,1.3323021401013158
Li:Kai__1986,Li:Kai,1986,15,16,12.154652304692402,18.40090414630658,6.246251841614178
Li:Kai__1986,Li:Kai,1986,16,17,18.40090414630658,8.063672512983302,-10.337231633323277
Li:Kai__1986,Li:Kai,1986,17,18,8.063672512983302,7.779490371043831,-0.2841821419394712
Li:Kai__1986,Li:Kai,1986,18,19,7.779490371043831,18.024811448839017,10.245321077795186
Li:Kai__1986,Li:Kai,1986,19,20,18.024811448839017,14.510313998257118,-3.5144974505818993
Li:Ninghui__2000,Li:Ninghui,2000,0,1,11.289141518176624,10.891286519461364,-0.3978549987152604
Li:Ninghui__2000,Li:Ninghui,2000,1,2,10.891286519461364,12.016540965892675,1.1252544464313115
Li:Ninghui__2000,Li:Ninghui,2000,2,3,12.016540965892675,20.314439597559964,8.29789863166729
Li:Ninghui__2000,Li:Ninghui,2000,3,4,20.314439597559964,18.233751405641417,-2.080688191918547
Li:Ninghui__2000,Li:Ninghui,2000,4,5,18.233751405641417,17.63561409953369,-0.5981373061077271
Li:Ninghui__2000,Li:Ninghui,2000,5,6,17.63561409953369,31.508115255479908,13.872501155946217
Li:Ninghui__2000,Li:Ninghui,2000,6,7,31.508115255479908,10.169643289973786,-21.338471965506123
Li:Ninghui__2000,Li:Ninghui,2000,7,8,10.169643289973786,11.083963118122732,0.9143198281489457
Li:Ninghui__2000,Li:Ninghui,2000,8,9,11.083963118122732,13.131262270327396,2.0472991522046637
Li:Ninghui__2000,Li:Ninghui,2000,9,10,13.131262270327396,5.788445453647317,-7.342816816680078
Li:Ninghui__2000,Li:Ninghui,2000,10,11,5.788445453647317,6.739554149267217,0.9511086956199
Li:Ninghui__2000,Li:Ninghui,2000,11,12,6.739554149267217,6.5421760069545805,-0.19737814231263684
Li:Ninghui__2000,Li:Ninghui,2000,12,13,6.5421760069545805,6.353454835209897,-0.1887211717446835
Li:Wing=Ning__1989,Li:Wing=Ning,1989,18,19,1.4025962619724166,1.35658569996413,-0.04601056200828668
Li:Wing=Ning__1989,Li:Wing=Ning,1989,19,20,1.35658569996413,0.0,-1.35658569996413
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,0,1,9.018625137159235,12.154652304692402,3.1360271675331663
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,1,2,12.154652304692402,15.055285210614477,2.900632905922075
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,2,3,15.055285210614477,29.02922104673989,13.973935836125415
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,3,4,29.02922104673989,23.338471113131497,-5.690749933608394
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,4,5,23.338471113131497,37.55169051841462,14.21321940528312
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,5,6,37.55169051841462,24.667533797037105,-12.884156721377511
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,6,7,24.667533797037105,18.233751405641417,-6.433782391395688
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,7,8,18.233751405641417,24.418542599354343,6.184791193712925
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,8,9,24.418542599354343,45.94933474757486,21.530792148220517
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,9,10,45.94933474757486,29.23772445867463,-16.71161028890023
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,10,11,29.23772445867463,43.10430101492173,13.8665765562471
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,11,12,43.10430101492173,33.425031233560645,-9.679269781361086
Li:Xiang=Yang__2000,Li:Xiang=Yang,2000,12,13,33.425031233560645,39.36142908480176,5.936397851241118
